tweet_id,tweet,city,year
236,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
237,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
238,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
239,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
240,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
241,vaccination priority high death job risk people govt babu vvips priority death risk patiants hospital staff direct public contact people mumbailocaluser contactgets priority vaccine paychemist,Mumbai,2021
242,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
243,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
244,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
245,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
246,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
247,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
248,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
249,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
250,vaccination priority high death risk people govt people vvip priority death risk patiants hospital staff direct public contact people contactgets priority rest payment vaccine paychemist,Mumbai,2021
251,vaccination priority high death risk people govt priority patient decided doctor death risk patiants hospital staff direct public contact people contactgets priority vaccine pay chemist,Mumbai,2021
252,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
253,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
254,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
255,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
256,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
257,infant dy govt hospital fire incident case died fue suffocation burnt death,Mumbai,2021
258,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
259,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
260,vaccination priority high death risk people govt priority patient decided doctor high risk patient hospital staff direct public contact people contactgets st priority always payment max xcost,Mumbai,2021
